sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
316	obj_rel_across_anim	316	158	unexpected	placeholder	фермеры  которых рабочие любят  старый	5
317	obj_rel_across_anim	317	159	expected	placeholder	фермеры  которых рабочие любят  маленькие	5
318	obj_rel_across_anim	318	159	unexpected	placeholder	фермеры  которых рабочие любят  маленький	5
319	obj_rel_across_anim	319	160	expected	placeholder	фермеры  которых рабочие любят  молодые	5
320	obj_rel_across_anim	320	160	unexpected	placeholder	фермеры  которых рабочие любят  молодой	5
321	obj_rel_across_anim	321	161	expected	placeholder	фермеры  которых рабочие любят  большие	5
322	obj_rel_across_anim	322	161	unexpected	placeholder	фермеры  которых рабочие любят  большой	5
323	obj_rel_across_anim	323	162	expected	placeholder	врачи  которых рабочие любят  говорят	5
324	obj_rel_across_anim	324	162	unexpected	placeholder	врачи  которых рабочие любят  говорит	5
325	obj_rel_across_anim	325	163	expected	placeholder	врачи  которых рабочие любят  ждали	5
326	obj_rel_across_anim	326	163	unexpected	placeholder	врачи  которых рабочие любят  ждал	5
327	obj_rel_across_anim	327	164	expected	placeholder	врачи  которых рабочие любят  читают	5
328	obj_rel_across_anim	328	164	unexpected	placeholder	врачи  которых рабочие любят  читает	5
329	obj_rel_across_anim	329	165	expected	placeholder	врачи  которых рабочие любят  старые	5
330	obj_rel_across_anim	330	165	unexpected	placeholder	врачи  которых рабочие любят  старый	5
331	obj_rel_across_anim	331	166	expected	placeholder	врачи  которых рабочие любят  маленькие	5
332	obj_rel_across_anim	332	166	unexpected	placeholder	врачи  которых рабочие любят  маленький	5
333	obj_rel_across_anim	333	167	expected	placeholder	врачи  которых рабочие любят  молодые	5
334	obj_rel_across_anim	334	167	unexpected	placeholder	врачи  которых рабочие любят  молодой	5
335	obj_rel_across_anim	335	168	expected	placeholder	врачи  которых рабочие любят  большие	5
336	obj_rel_across_anim	336	168	unexpected	placeholder	врачи  которых рабочие любят  большой	5
337	obj_rel_across_anim	337	169	expected	placeholder	сенаторы  которых рабочие любят  говорят	5
338	obj_rel_across_anim	338	169	unexpected	placeholder	сенаторы  которых рабочие любят  говорит	5
339	obj_rel_across_anim	339	170	expected	placeholder	сенаторы  которых рабочие любят  ждали	5
340	obj_rel_across_anim	340	170	unexpected	placeholder	сенаторы  которых рабочие любят  ждал	5
341	obj_rel_across_anim	341	171	expected	placeholder	сенаторы  которых рабочие любят  читают	5
342	obj_rel_across_anim	342	171	unexpected	placeholder	сенаторы  которых рабочие любят  читает	5
343	obj_rel_across_anim	343	172	expected	placeholder	сенаторы  которых рабочие любят  старые	5
344	obj_rel_across_anim	344	172	unexpected	placeholder	сенаторы  которых рабочие любят  старый	5
345	obj_rel_across_anim	345	173	expected	placeholder	сенаторы  которых рабочие любят  маленькие	5
346	obj_rel_across_anim	346	173	unexpected	placeholder	сенаторы  которых рабочие любят  маленький	5
347	obj_rel_across_anim	347	174	expected	placeholder	сенаторы  которых рабочие любят  молодые	5
348	obj_rel_across_anim	348	174	unexpected	placeholder	сенаторы  которых рабочие любят  молодой	5
349	obj_rel_across_anim	349	175	expected	placeholder	сенаторы  которых рабочие любят  большие	5
350	obj_rel_across_anim	350	175	unexpected	placeholder	сенаторы  которых рабочие любят  большой	5
351	obj_rel_across_anim	351	176	expected	placeholder	профессора  которых рабочие любят  говорят	5
352	obj_rel_across_anim	352	176	unexpected	placeholder	профессора  которых рабочие любят  говорит	5
353	obj_rel_across_anim	353	177	expected	placeholder	профессора  которых рабочие любят  ждали	5
