sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
396	simple_reflexives	396	198	unexpected	placeholder	the manager hurt themselves	4
397	simple_reflexives	397	199	expected	placeholder	the manager injured himself	4
398	simple_reflexives	398	199	unexpected	placeholder	the manager injured themselves	4
399	simple_reflexives	399	200	expected	placeholder	the manager injured herself	4
400	simple_reflexives	400	200	unexpected	placeholder	the manager injured themselves	4
401	simple_reflexives	401	201	expected	placeholder	the manager congratulated himself	4
402	simple_reflexives	402	201	unexpected	placeholder	the manager congratulated themselves	4
403	simple_reflexives	403	202	expected	placeholder	the manager congratulated herself	4
404	simple_reflexives	404	202	unexpected	placeholder	the manager congratulated themselves	4
405	simple_reflexives	405	203	expected	placeholder	the manager embarrassed himself	4
406	simple_reflexives	406	203	unexpected	placeholder	the manager embarrassed themselves	4
407	simple_reflexives	407	204	expected	placeholder	the manager embarrassed herself	4
408	simple_reflexives	408	204	unexpected	placeholder	the manager embarrassed themselves	4
409	simple_reflexives	409	205	expected	placeholder	the manager disguised himself	4
410	simple_reflexives	410	205	unexpected	placeholder	the manager disguised themselves	4
411	simple_reflexives	411	206	expected	placeholder	the manager disguised herself	4
412	simple_reflexives	412	206	unexpected	placeholder	the manager disguised themselves	4
413	simple_reflexives	413	207	expected	placeholder	the manager hated himself	4
414	simple_reflexives	414	207	unexpected	placeholder	the manager hated themselves	4
415	simple_reflexives	415	208	expected	placeholder	the manager hated herself	4
416	simple_reflexives	416	208	unexpected	placeholder	the manager hated themselves	4
417	simple_reflexives	417	209	expected	placeholder	the manager doubted himself	4
418	simple_reflexives	418	209	unexpected	placeholder	the manager doubted themselves	4
419	simple_reflexives	419	210	expected	placeholder	the manager doubted herself	4
420	simple_reflexives	420	210	unexpected	placeholder	the manager doubted themselves	4
421	simple_reflexives	421	211	expected	placeholder	the customer hurt himself	4
422	simple_reflexives	422	211	unexpected	placeholder	the customer hurt themselves	4
423	simple_reflexives	423	212	expected	placeholder	the customer hurt herself	4
424	simple_reflexives	424	212	unexpected	placeholder	the customer hurt themselves	4
425	simple_reflexives	425	213	expected	placeholder	the customer injured himself	4
426	simple_reflexives	426	213	unexpected	placeholder	the customer injured themselves	4
427	simple_reflexives	427	214	expected	placeholder	the customer injured herself	4
428	simple_reflexives	428	214	unexpected	placeholder	the customer injured themselves	4
429	simple_reflexives	429	215	expected	placeholder	the customer congratulated himself	4
430	simple_reflexives	430	215	unexpected	placeholder	the customer congratulated themselves	4
431	simple_reflexives	431	216	expected	placeholder	the customer congratulated herself	4
432	simple_reflexives	432	216	unexpected	placeholder	the customer congratulated themselves	4
433	simple_reflexives	433	217	expected	placeholder	the customer embarrassed himself	4
434	simple_reflexives	434	217	unexpected	placeholder	the customer embarrassed themselves	4
435	simple_reflexives	435	218	expected	placeholder	the customer embarrassed herself	4
436	simple_reflexives	436	218	unexpected	placeholder	the customer embarrassed themselves	4
437	simple_reflexives	437	219	expected	placeholder	the customer disguised himself	4
438	simple_reflexives	438	219	unexpected	placeholder	the customer disguised themselves	4
439	simple_reflexives	439	220	expected	placeholder	the customer disguised herself	4
440	simple_reflexives	440	220	unexpected	placeholder	the customer disguised themselves	4
441	simple_reflexives	441	221	expected	placeholder	the customer hated himself	4
442	simple_reflexives	442	221	unexpected	placeholder	the customer hated themselves	4
443	simple_reflexives	443	222	expected	placeholder	the customer hated herself	4
444	simple_reflexives	444	222	unexpected	placeholder	the customer hated themselves	4
445	simple_reflexives	445	223	expected	placeholder	the customer doubted himself	4
446	simple_reflexives	446	223	unexpected	placeholder	the customer doubted themselves	4
447	simple_reflexives	447	224	expected	placeholder	the customer doubted herself	4
448	simple_reflexives	448	224	unexpected	placeholder	the customer doubted themselves	4
449	simple_reflexives	449	225	expected	placeholder	the officer hurt himself	4
450	simple_reflexives	450	225	unexpected	placeholder	the officer hurt themselves	4
451	simple_reflexives	451	226	expected	placeholder	the officer hurt herself	4
452	simple_reflexives	452	226	unexpected	placeholder	the officer hurt themselves	4
453	simple_reflexives	453	227	expected	placeholder	the officer injured himself	4
454	simple_reflexives	454	227	unexpected	placeholder	the officer injured themselves	4
455	simple_reflexives	455	228	expected	placeholder	the officer injured herself	4
456	simple_reflexives	456	228	unexpected	placeholder	the officer injured themselves	4
457	simple_reflexives	457	229	expected	placeholder	the officer congratulated himself	4
458	simple_reflexives	458	229	unexpected	placeholder	the officer congratulated themselves	4
459	simple_reflexives	459	230	expected	placeholder	the officer congratulated herself	4
460	simple_reflexives	460	230	unexpected	placeholder	the officer congratulated themselves	4
461	simple_reflexives	461	231	expected	placeholder	the officer embarrassed himself	4
462	simple_reflexives	462	231	unexpected	placeholder	the officer embarrassed themselves	4
463	simple_reflexives	463	232	expected	placeholder	the officer embarrassed herself	4
464	simple_reflexives	464	232	unexpected	placeholder	the officer embarrassed themselves	4
465	simple_reflexives	465	233	expected	placeholder	the officer disguised himself	4
466	simple_reflexives	466	233	unexpected	placeholder	the officer disguised themselves	4
467	simple_reflexives	467	234	expected	placeholder	the officer disguised herself	4
468	simple_reflexives	468	234	unexpected	placeholder	the officer disguised themselves	4
469	simple_reflexives	469	235	expected	placeholder	the officer hated himself	4
470	simple_reflexives	470	235	unexpected	placeholder	the officer hated themselves	4
471	simple_reflexives	471	236	expected	placeholder	the officer hated herself	4
472	simple_reflexives	472	236	unexpected	placeholder	the officer hated themselves	4
473	simple_reflexives	473	237	expected	placeholder	the officer doubted himself	4
474	simple_reflexives	474	237	unexpected	placeholder	the officer doubted themselves	4
475	simple_reflexives	475	238	expected	placeholder	the officer doubted herself	4
476	simple_reflexives	476	238	unexpected	placeholder	the officer doubted themselves	4
477	simple_reflexives	477	239	expected	placeholder	the teacher hurt himself	4
478	simple_reflexives	478	239	unexpected	placeholder	the teacher hurt themselves	4
479	simple_reflexives	479	240	expected	placeholder	the teacher hurt herself	4
480	simple_reflexives	480	240	unexpected	placeholder	the teacher hurt themselves	4
481	simple_reflexives	481	241	expected	placeholder	the teacher injured himself	4
482	simple_reflexives	482	241	unexpected	placeholder	the teacher injured themselves	4
483	simple_reflexives	483	242	expected	placeholder	the teacher injured herself	4
484	simple_reflexives	484	242	unexpected	placeholder	the teacher injured themselves	4
485	simple_reflexives	485	243	expected	placeholder	the teacher congratulated himself	4
486	simple_reflexives	486	243	unexpected	placeholder	the teacher congratulated themselves	4
487	simple_reflexives	487	244	expected	placeholder	the teacher congratulated herself	4
488	simple_reflexives	488	244	unexpected	placeholder	the teacher congratulated themselves	4
489	simple_reflexives	489	245	expected	placeholder	the teacher embarrassed himself	4
490	simple_reflexives	490	245	unexpected	placeholder	the teacher embarrassed themselves	4
491	simple_reflexives	491	246	expected	placeholder	the teacher embarrassed herself	4
492	simple_reflexives	492	246	unexpected	placeholder	the teacher embarrassed themselves	4
493	simple_reflexives	493	247	expected	placeholder	the teacher disguised himself	4
494	simple_reflexives	494	247	unexpected	placeholder	the teacher disguised themselves	4
495	simple_reflexives	495	248	expected	placeholder	the teacher disguised herself	4
496	simple_reflexives	496	248	unexpected	placeholder	the teacher disguised themselves	4
497	simple_reflexives	497	249	expected	placeholder	the teacher hated himself	4
498	simple_reflexives	498	249	unexpected	placeholder	the teacher hated themselves	4
499	simple_reflexives	499	250	expected	placeholder	the teacher hated herself	4
500	simple_reflexives	500	250	unexpected	placeholder	the teacher hated themselves	4
501	simple_reflexives	501	251	expected	placeholder	the teacher doubted himself	4
502	simple_reflexives	502	251	unexpected	placeholder	the teacher doubted themselves	4
503	simple_reflexives	503	252	expected	placeholder	the teacher doubted herself	4
504	simple_reflexives	504	252	unexpected	placeholder	the teacher doubted themselves	4
505	simple_reflexives	505	253	expected	placeholder	the senator hurt himself	4
506	simple_reflexives	506	253	unexpected	placeholder	the senator hurt themselves	4
507	simple_reflexives	507	254	expected	placeholder	the senator hurt herself	4
508	simple_reflexives	508	254	unexpected	placeholder	the senator hurt themselves	4
509	simple_reflexives	509	255	expected	placeholder	the senator injured himself	4
510	simple_reflexives	510	255	unexpected	placeholder	the senator injured themselves	4
511	simple_reflexives	511	256	expected	placeholder	the senator injured herself	4
512	simple_reflexives	512	256	unexpected	placeholder	the senator injured themselves	4
513	simple_reflexives	513	257	expected	placeholder	the senator congratulated himself	4
514	simple_reflexives	514	257	unexpected	placeholder	the senator congratulated themselves	4
515	simple_reflexives	515	258	expected	placeholder	the senator congratulated herself	4
516	simple_reflexives	516	258	unexpected	placeholder	the senator congratulated themselves	4
517	simple_reflexives	517	259	expected	placeholder	the senator embarrassed himself	4
518	simple_reflexives	518	259	unexpected	placeholder	the senator embarrassed themselves	4
519	simple_reflexives	519	260	expected	placeholder	the senator embarrassed herself	4
520	simple_reflexives	520	260	unexpected	placeholder	the senator embarrassed themselves	4
521	simple_reflexives	521	261	expected	placeholder	the senator disguised himself	4
522	simple_reflexives	522	261	unexpected	placeholder	the senator disguised themselves	4
523	simple_reflexives	523	262	expected	placeholder	the senator disguised herself	4
524	simple_reflexives	524	262	unexpected	placeholder	the senator disguised themselves	4
525	simple_reflexives	525	263	expected	placeholder	the senator hated himself	4
526	simple_reflexives	526	263	unexpected	placeholder	the senator hated themselves	4
527	simple_reflexives	527	264	expected	placeholder	the senator hated herself	4
528	simple_reflexives	528	264	unexpected	placeholder	the senator hated themselves	4
529	simple_reflexives	529	265	expected	placeholder	the senator doubted himself	4
530	simple_reflexives	530	265	unexpected	placeholder	the senator doubted themselves	4
531	simple_reflexives	531	266	expected	placeholder	the senator doubted herself	4
532	simple_reflexives	532	266	unexpected	placeholder	the senator doubted themselves	4
533	simple_reflexives	533	267	expected	placeholder	the consultant hurt himself	4
534	simple_reflexives	534	267	unexpected	placeholder	the consultant hurt themselves	4
535	simple_reflexives	535	268	expected	placeholder	the consultant hurt herself	4
